likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
123,96,20023,7,9,Средневековое фентези 📽,,,0,Средневековое фентези 📽,0.0,,,,False,4.820281565605037,4.574710978503383,9.90468683311161,2.079441541679836,226,1.1287019927083852,,
182,14,18559,4,1,"🌺 Сигурни Уивер в объективе Хельмута Ньютона, 1983 🌺",,,1983,"🌺 Сигурни Уивер в объективе Хельмута Ньютона,  🌺",0.0,,,,False,5.209486152841421,2.70805020110221,9.828764006340192,1.6094379124341005,200,1.0776442696265962,,
52,8,12072,1,6,"🥀 Рита Хейворт в костюмах для фильма «Моя девушка Сэл», 1942 🥀",,,1942,"🥀 Рита Хейворт в костюмах для фильма «Моя девушка Сэл»,  🥀",0.0,,,,False,3.970291913552122,2.19722457733622,9.398726833332388,0.6931471805599453,61,0.5053015241882042,,
89,120,20981,2,9,Романтические истории с печальным финалом 📽,,,0,Романтические истории с печальным финалом 📽,0.0,,,,False,4.499809670330265,4.795790545596741,9.95142020629143,1.0986122886681098,211,1.0056717982936942,,
89,22,8614,2,6,"Мэрилин Монро в объективе Милтона Грина. 🌹«Сидящая в красном платье», 1957🌹",,,1957,"Мэрилин Монро в объективе Милтона Грина. 🌹«Сидящая в красном платье», 🌹",0.0,,,,False,4.499809670330265,3.1354942159291497,9.06126014896203,1.0986122886681098,113,1.3118179707452984,,
15,8,7168,0,1,Стэнли Кубрик о съемках 📽,,,0,Стэнли Кубрик о съемках 📽,0.0,,,,False,2.772588722239781,2.19722457733622,8.877521453852872,0.0,23,0.3208705357142857,,
127,24,12489,2,9,"🌷 Кира Найтли для Interview, April 2012 🌷",,,2012,"🌷 Кира Найтли для Interview, April  🌷",0.0,,,,False,4.852030263919617,3.218875824868201,9.432683603119624,1.0986122886681098,153,1.2250780687004563,,
128,26,17123,5,9,"Скарлетт Йоханссон в объективе Тима Уокера, 2011 📸",,,2011,"Скарлетт Йоханссон в объективе Тима Уокера,  📸",0.0,,,,False,4.859812404361672,3.295836866004329,9.748236267264836,1.791759469228055,159,0.9285756000700812,,
158,205,21825,3,9,Лучшие документальные фильмы по версии пользователей Letterboxd 📽,,,0,Лучшие документальные фильмы по версии пользователей Letterboxd 📽,0.0,,,,False,5.068904202220232,5.327876168789581,9.990857198673035,1.3862943611198906,366,1.6769759450171822,,
102,111,21475,0,9,"Датское кино 90-х 📽
Датская Новая волна и возникновение «Догмы 95».",,,0,Датское кино 90-х 📽Датская Новая волна и возникновение «Догмы 95».,0.0,,,,False,4.634728988229636,4.718498871295094,9.97469131154246,0.0,213,0.9918509895227008,,
92,119,24082,0,9,"Фильмы, в которых идея идентичности является одним из наиболее важных аспектов 📽",,,0,"Фильмы, в которых идея идентичности является одним из наиболее важных аспектов 📽",0.0,,,,False,4.532599493153256,4.787491742782046,10.089261476380337,0.0,211,0.8761730753259697,,
50,34,11063,3,9,"Магия тишины 📽
Создание ощущения тишины — один из наиболее специфических драматических эффектов звукового кино. В тишине все сбрасывают маски и словно смотрят на вас широко открытыми глазами. Тишина – это когда жужжание мухи наполняет звуком всю комнату, а тиканье часов разбивает время на осколки гулкими ударами молота.",,,0,"Магия тишины 📽Создание ощущения тишины — один из наиболее специфических драматических эффектов звукового кино. В тишине все сбрасывают маски и словно смотрят на вас широко открытыми глазами. Тишина – это когда жужжание мухи наполняет звуком всю комнату, а тиканье часов разбивает время на осколки гулкими ударами молота.",0.0,,,,False,3.9318256327243257,3.555348061489413,9.311451873344597,1.3862943611198906,87,0.7864051342312212,,
82,9,12650,0,1,Дрю Бэрримор в объективе Марка Селигера 🦋,,,0,Дрю Бэрримор в объективе Марка Селигера 🦋,0.0,,,,False,4.418840607796598,2.302585092994046,9.44549154241467,0.0,91,0.7193675889328064,,
141,111,20852,4,9,Научно-фантастические фильмы 50-60-х годов 📽,,,0,Научно-фантастические фильмы 50-60-х ов 📽,0.0,,,,False,4.955827057601261,4.718498871295094,9.945253101768596,1.6094379124341005,256,1.2276999808171878,,
61,83,17502,4,9,Психотерапия / психиатрия в кино 📽,,,0,Психотерапия / психиатрия в кино 📽,0.0,,,,False,4.127134385045092,4.430816798843313,9.770127573790836,1.6094379124341005,148,0.8456176436978632,,
164,47,19336,1,9,"🌺 Камерон Диас для GQ, 1995 🌺",,,1995,"🌺 Камерон Диас для GQ,  🌺",0.0,,,,False,5.10594547390058,3.871201010907891,9.869775638050593,0.6931471805599453,212,1.0964004964832437,,
77,50,13192,0,9,Японские амазонки 📽,,,0,Японские амазонки 📽,0.0,,,,False,4.356708826689592,3.9318256327243257,9.487441664883775,0.0,127,0.9627046694966647,,
136,21,15382,3,5,"🖤 Бриттани Мерфи в объективе Кейта Гарнера для Details Magazine, 1999 🖤",,,1999,"🖤 Бриттани Мерфи в объективе Кейта Гарнера для Details Magazine,  🖤",0.0,,,,False,4.919980925828125,3.091042453358316,9.64101828255575,1.3862943611198906,160,1.0401768300611105,,
27,20,6411,0,0,,,,0,,0.0,,,,False,3.332204510175204,3.044522437723423,8.765926513729443,0.0,47,0.7331149586647948,,
